Time (absolute),Level,Robot name,Process,Hostname,Host Identity,Message
2025-12-19 09:33:50.603,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 09:33:56.293,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 10:33:43.977,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 10:33:44.297,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 10:33:44.617,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 10:33:44.620,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 10:33:49.603,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 11:33:45.337,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 11:33:45.713,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 11:33:46.070,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 11:33:46.073,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 11:33:50.673,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 12:33:43.627,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 12:33:43.947,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 12:33:44.233,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 12:33:44.237,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 12:33:48.850,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 13:33:47.357,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 13:33:47.660,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 13:33:47.960,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 13:33:47.963,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 13:33:52.937,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 14:33:42.880,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 14:33:43.267,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 14:33:43.570,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 14:33:43.573,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 14:33:48.323,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 15:33:42.497,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 15:33:42.860,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 15:33:43.153,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 15:33:43.153,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 15:33:47.740,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 16:33:45.890,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 16:33:46.233,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 16:33:46.593,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 16:33:46.597,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 16:33:51.157,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 17:33:45.413,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 17:33:45.767,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 17:33:46.077,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 17:33:46.080,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 17:33:50.767,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 18:33:43.317,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 18:33:43.693,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 18:33:44.043,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 18:33:44.043,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 18:33:48.843,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 19:33:47.343,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 19:33:47.653,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 19:33:47.920,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 19:33:47.923,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 19:33:52.817,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 20:33:45.397,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 20:33:45.757,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 20:33:46.137,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 20:33:46.140,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 20:33:50.723,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 21:33:44.757,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 21:33:45.117,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 21:33:45.407,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 21:33:45.410,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 21:33:50.160,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 22:33:45.467,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 22:33:45.830,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 22:33:46.160,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 22:33:46.163,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 22:33:50.827,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-19 23:33:43.673,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-19 23:33:44.080,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-19 23:33:44.387,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-19 23:33:44.387,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-19 23:33:49.120,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 00:33:46.150,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 00:33:46.500,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 00:33:46.810,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 00:33:46.817,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 00:33:51.547,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 01:33:45.483,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 01:33:45.880,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 01:33:46.220,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 01:33:46.223,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 01:33:50.850,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 02:33:45.920,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 02:33:46.267,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 02:33:46.650,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 02:33:46.653,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 02:33:51.200,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 03:33:44.090,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 03:33:44.420,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 03:33:44.720,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 03:33:44.723,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 03:33:49.270,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 04:33:44.657,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 04:33:45.030,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 04:33:45.373,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 04:33:45.377,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 04:33:50.140,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 05:33:46.623,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 05:33:46.950,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 05:33:47.220,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 05:33:47.227,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 05:33:51.913,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 06:33:45.883,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 06:33:46.243,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 06:33:46.547,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 06:33:46.550,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 06:33:51.377,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 07:33:42.697,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 07:33:43.033,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 07:33:43.327,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 07:33:43.330,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 07:33:47.997,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 08:33:46.877,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 08:33:47.263,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 08:33:47.583,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 08:33:47.587,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 08:33:52.263,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 09:33:50.890,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 09:33:51.383,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2025-12-20 09:33:51.657,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2025-12-20 09:33:51.660,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2025-12-20 09:33:57.960,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2025-12-20 10:33:53.647,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2025-12-20 10:33:54.107,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
